date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:50	3031/3031	---M--	200	added ('OK')	image/png	etag:W/%22bd7-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/5.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/5.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:50	2639/2639	---M--	200	added ('OK')	image/png	etag:W/%22a4f-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/6.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/6.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:51	2486/2486	---M--	200	added ('OK')	image/png	etag:W/%229b6-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/7.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/7.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:51	1827/1827	---M--	200	added ('OK')	image/png	etag:W/%22723-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/8.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/8.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:52	1689/1689	---M--	200	added ('OK')	image/png	etag:W/%22699-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/9.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/9.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:53	1095/1095	---M--	200	added ('OK')	image/png	etag:W/%22447-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/10.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/10.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:54	2147/2147	---M--	200	added ('OK')	image/png	etag:W/%22863-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/11.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/11.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:55	1916/1916	---M--	200	added ('OK')	image/png	etag:W/%2277c-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/12.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/12.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:56	1601/1601	---M--	200	added ('OK')	image/png	etag:W/%22641-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/13.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/13.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:58	1851/1851	---M--	200	added ('OK')	image/png	etag:W/%2273b-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/14.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/14.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:58	2996/2996	---M--	200	added ('OK')	image/png	etag:W/%22bb4-17be1b8d158%22	https://www.icmarkets.com/home/img/png/slider/15.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/home/img/png/slider/15.png	(from https://www.icmarkets.com/home/css/static-home.css?428e6cff93fefa9cf70506ca56c3b014)
22:50:59	76038/76038	---M-Z	200	added ('OK')	application/javascript	etag:%22ceb668d203b5fe7bafa48afa07ad85e2%22	http://cdn.taboola.com/libtrc/unip/1231667/tfa.js	C:/My%20Web%20Sites/cisco/cdn.taboola.com/libtrc/unip/1231667/tfa.js	(from https://www.icmarkets.com/global/en/)
22:50:59	21393/21393	---MCZ	200	added ('OK')	text/css	etag:W/%225391-17be1bd7369%22	https://www.icmarkets.com/css/navigation.css?64ea663e7778eb7014151efbb6d9e8e2	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/navigationef6e.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:50:59	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-1538f%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/My%20Web%20Sites/cisco/cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://www.icmarkets.com/global/en/)
22:51:00	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%227187-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/css/font-awesome.min.css?4083f5d376eb849a458cc790b53ba080	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/font-awesome.mina1c0.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:00	47087/47087	---MCZ	200	added ('OK')	text/css	etag:W/%22b7ef-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/css/jquery.mCustomScrollbar.min.css?b62ed5638c6e9a8b1636fbe3718817ff	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/jquery.mCustomScrollbar.min125b.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:00	66037/66037	---MCZ	200	added ('OK')	text/css	etag:W/%22101f5-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/css/icm-open-account-bundle.css?5f347893000f2208e7474700ce43751c	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/icm-open-account-bundle9862.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:00	23617/23617	---MCZ	200	added ('OK')	text/css	etag:W/%225c41-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?5a04e7b41de77cd18ab1916965f6a9d3	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/landing-page-template-bundle8885.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:02	54394/54394	---MCZ	200	added ('OK')	text/css	etag:W/%22d47a-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/css/static-live.css?6bc65094c8e0cff95b173944a25fad3f	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/css/static-livec2aa.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:02	239/239	---M--	200	added ('OK')	text/css	etag:W/%22ef-17be1bd491f%22	https://www.icmarkets.com/css/components/maintenance.css?38e55d8d7dbeb771e8201f437f75fc99	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/maintenanced119.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:03	7131/7131	---MCZ	200	added ('OK')	text/css	etag:W/%221bdb-17be1c0dea7%22	https://www.icmarkets.com/css/components/popup-modal.css?c96c287acfc8b5cecf39cdda273316e5	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/popup-modalcb34.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:03	242353/242353	---MCZ	200	added ('OK')	text/html	etag:W/%223b2b1-IA4nQMAPpiRCysas4jlT2iFhVGM%22	https://www.icmarkets.com/global/en/open-trading-account/live?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/open-trading-account/live9d13.html	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:04	1971/1971	---M--	200	added ('OK')	image/png	etag:W/%227b3-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/icons/Metatrader.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/icons/Metatrader.png	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:05	1110/1110	---M--	200	added ('OK')	image/png	etag:W/%22456-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/icons/cTrader.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/icons/cTrader.png	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:06	3903/3903	---MCZ	200	added ('OK')	text/css	etag:W/%22f3f-17be1bd22e3%22	https://www.icmarkets.com/css/components/popup-special.css?c24d7dfc53ebfb7e1b32e5b076ba0921	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/popup-special5731.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:08	1709/1709	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ad-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/js.cookie.min.js?a509fcb22e54bee3f4cbb6bf33c77438	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/js.cookie.min6860.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:14	1467558/1467558	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260918824-1664a6%22	https://www.paypalobjects.com/api/checkout.js	C:/My%20Web%20Sites/cisco/www.paypalobjects.com/api/checkout.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:17	36639/36639	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611d6a3c-8f1f%22	https://js.braintreegateway.com/web/3.37.0/js/client.min.js	C:/My%20Web%20Sites/cisco/js.braintreegateway.com/web/3.37.0/js/client.min.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:20	16820/16820	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611d6a3c-41b4%22	https://js.braintreegateway.com/web/3.37.0/js/paypal-checkout.min.js	C:/My%20Web%20Sites/cisco/js.braintreegateway.com/web/3.37.0/js/paypal-checkout.min.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:24	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%2277957e624bf2d1ff07ec18f0f31c2ec0%22	https://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/cisco/connect.facebook.net/en_US/sdk.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:27	42671/42671	---M-Z	200	added ('OK')	application/javascript	etag:W/%2242671-1631647582474%22	https://appleid.cdn-apple.com/appleauth/static/jsapi/appleid/1/en_US/appleid.auth.js	C:/My%20Web%20Sites/cisco/appleid.cdn-apple.com/appleauth/static/jsapi/appleid/1/en_US/appleid.auth.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:51:51	40183/40183	---MCZ	200	added ('OK')	application/javascript	etag:W/%229cf7-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/jquery.mCustomScrollbar.min.js?e9edbbefa2343a148199667f10b98fe4	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/jquery.mCustomScrollbar.min8c20.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:52:14	201354/201354	---MCZ	200	added ('OK')	application/javascript	etag:W/%223128a-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/live.js?a9373d94c7562a4268a33655acbd4d46	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/live7e42.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:52:18	55604/55604	---MC-	200	added ('OK')	application/javascript	date:Thu,%2016%20Sep%202021%2021:52:13%20GMT	https://apis.google.com/js/platform.js?onload=renderGoogleButton	C:/My%20Web%20Sites/cisco/apis.google.com/js/platformeab2.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
22:52:57	171771/171771	---MCZ	200	added ('OK')	text/html	etag:W/%2229efb-IyDCAIcQbnW0BZVh6Kwsl5gCay4%22	https://www.icmarkets.com/global/en/open-trading-account/demo?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/open-trading-account/demo9d13.html	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
22:52:57	2989/2989	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bad-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/static-demo.js?3363d473b068d94bd43c589ae9e8334e	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/static-demo6f11.js	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
22:52:58	102300/102300	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218f9c-17be1b8d158%22	https://www.icmarkets.com/icm-open-account/js/demo.js?ead84ee8a96faecc22b6b52415b4efda	C:/My%20Web%20Sites/cisco/www.icmarkets.com/icm-open-account/js/demo2162.js	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
22:52:59	13189/13189	---MCZ	200	added ('OK')	text/css	etag:W/%223385-17be1d8e78e%22	https://www.icmarkets.com/css/pages/contact-us.css?fe5169755547b31ec2541f85ef5eee15	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/contact-usdc75.css	(from https://www.icmarkets.com/global/en/company/contact-us)
22:52:59	6308/6308	---MCZ	200	added ('OK')	text/css	etag:W/%2218a4-17be1c0c214%22	https://www.icmarkets.com/css/components/contact-us-form.css?52ec3a9320e6c83f879bd6d1006c52af	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/contact-us-form9cd6.css	(from https://www.icmarkets.com/global/en/company/contact-us)
22:52:59	239/239	---M--	200	added ('OK')	text/css	etag:W/%22ef-17be1bd472f%22	https://www.icmarkets.com/css/components/maintenance.css?b24683e5abb6850f3fc38d0ad50be4ed	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/maintenance2b4a.css	(from https://www.icmarkets.com/global/en/company/contact-us)
22:52:59	150441/150441	---MCZ	200	added ('OK')	text/html	etag:W/%2224ba9-qT22jZY6eQNeiMvxoXXJf25KvX8%22	https://www.icmarkets.com/global/en/company/contact-us?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/company/contact-us9d13.html	(from https://www.icmarkets.com/global/en/company/contact-us)
22:53:00	1253/1253	---M--	200	added ('OK')	image/png	etag:W/%224e5-17be1b8d158%22	https://www.icmarkets.com/img/contactus/contact-us-gmap.png	C:/My%20Web%20Sites/cisco/www.icmarkets.com/img/contactus/contact-us-gmap.png	(from https://www.icmarkets.com/global/en/company/contact-us)
22:53:00	57422/57422	---MCZ	200	added ('OK')	text/css	etag:W/%22e04e-17be1da96fa%22	https://www.icmarkets.com/css/pages/why-icmarkets.css?03f979f34caf48bb3ff8859f4d1c8f6a	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/why-icmarkets8ce1.css	(from https://www.icmarkets.com/global/en/company/why-icmarkets)
22:53:01	145372/145372	---MCZ	200	added ('OK')	text/html	etag:W/%22237dc-Eu+Cpt4tFe451Y2BvL6AtCsJQu8%22	https://www.icmarkets.com/global/en/?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/index9d13.html	(from https://www.icmarkets.com/global/en/)
22:53:16	133451/133451	---MCZ	200	added ('OK')	text/html	etag:W/%222094b-fSbXMf8LLK6Sc/2JCdpvh6O1t8U%22	https://www.icmarkets.com/global/en/company/why-icmarkets?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/company/why-icmarkets9d13.html	(from https://www.icmarkets.com/global/en/company/why-icmarkets)
22:53:17	99885/99885	---MCZ	200	added ('OK')	text/css	etag:W/%221862d-17be1bd2333%22	https://www.icmarkets.com/css/bootstrap-icm-build.css?3ca748ac183b21e9dc0c085c1f065e1a	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/bootstrap-icm-build4018.css	(from https://www.icmarkets.com/global/en/trading-markets/range-of-markets)
22:53:17	98063/98063	---MCZ	200	added ('OK')	text/css	etag:W/%2217f0f-17be1bd6d43%22	https://www.icmarkets.com/css/style.css?78ea7d72d2157a2aa58c652c87fe3e7e	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/style8261.css	(from https://www.icmarkets.com/global/en/trading-markets/range-of-markets)
22:53:17	10084/10084	---MCZ	200	added ('OK')	text/css	etag:W/%222764-17be1db29ef%22	https://www.icmarkets.com/css/pages/range-of-markets.css?5b05692cd816cda2f8af7f72b53c1335	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/range-of-marketsd735.css	(from https://www.icmarkets.com/global/en/trading-markets/range-of-markets)
22:53:19	149716/149716	---MCZ	200	added ('OK')	text/html	etag:W/%22248d4-tGbCmmWO1hGrexDHsaZrrdQSOO0%22	https://www.icmarkets.com/global/en/trading-markets/range-of-markets?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/trading-markets/range-of-markets9d13.html	(from https://www.icmarkets.com/global/en/trading-markets/range-of-markets)
22:53:19	14037/14037	---MCZ	200	added ('OK')	text/css	etag:W/%2236d5-17be1bdb09e%22	https://www.icmarkets.com/css/pages/spreads.css?ae645346340325cdfa608da49efe49f7	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/spreadsbb0d.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:20	6520/6520	---MCZ	200	added ('OK')	text/css	etag:W/%221978-17be1beb51d%22	https://www.icmarkets.com/css/components/forex-spread-table.css?e02b1d6abc1bfaeea1e5f090a30be68c	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/forex-spread-tabled439.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:20	4341/4341	---MCZ	200	added ('OK')	text/css	etag:W/%2210f5-17be1be863f%22	https://www.icmarkets.com/css/components/spread-table-component.css?cc349a3661ef377f899fd6aca3a4c80f	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/spread-table-component2d13.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:20	6394/6394	---MCZ	200	added ('OK')	text/css	etag:W/%2218fa-17be1c56542%22	https://www.icmarkets.com/css/components/commodities-spread-table.css?3ad05f4b8a50eb4e7ba2e31605dcc7a6	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/commodities-spread-table2108.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:20	6366/6366	---MCZ	200	added ('OK')	text/css	etag:W/%2218de-17be1bfca3c%22	https://www.icmarkets.com/css/components/indices-spread-table.css?1c6e631b822f04163bf0bcd1c9303b95	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/indices-spread-table27c0.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:21	6359/6359	---MCZ	200	added ('OK')	text/css	etag:W/%2218d7-17be1c1e556%22	https://www.icmarkets.com/css/components/metals-spread-table.css?1e0582d52f202883ccad04aaa4f79856	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/metals-spread-tablef599.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:21	6352/6352	---MCZ	200	added ('OK')	text/css	etag:W/%2218d0-17be1bfd5c7%22	https://www.icmarkets.com/css/components/bonds-spread-table.css?a143f1638e1e57844ee11345aa5ae6ff	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/bonds-spread-tabled71b.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:21	6415/6415	---MCZ	200	added ('OK')	text/css	etag:W/%22190f-17be1bfcaab%22	https://www.icmarkets.com/css/components/cryptocurrency-spread-table.css?85954e58a88e10c9875a6f0a8364310e	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/cryptocurrency-spread-table5e99.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:23	533829/533829	---MCZ	200	added ('OK')	text/html	etag:W/%2282545-51sqksSqgsxQPbtfGp61fnNjBzc%22	https://www.icmarkets.com/global/en/trading-pricing/spreads?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/trading-pricing/spreads9d13.html	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
22:53:24	9789/9789	---MCZ	200	added ('OK')	text/css	etag:W/%22263d-17be1bfd290%22	https://www.icmarkets.com/css/pages/forex-trading.css?f0077c6e0fc7f227ebcfbf4a5d5e92d0	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/forex-trading3ff5.css	(from https://www.icmarkets.com/global/en/introduction/forex-trading)
22:53:25	142378/142378	---MCZ	200	added ('OK')	text/html	etag:W/%2222c2a-TwGD4JmPo/sAgEzWRcPFm4Z+i9c%22	https://www.icmarkets.com/global/en/introduction/forex-trading?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/introduction/forex-trading9d13.html	(from https://www.icmarkets.com/global/en/introduction/forex-trading)
22:53:25	5149/5149	---MCZ	200	added ('OK')	text/css	etag:W/%22141d-17be1e3ed4e%22	https://www.icmarkets.com/css/pages/funding.css?1c7948699c7492d321df0c58fa7a059c	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/funding9249.css	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
22:53:25	9090/9090	---MCZ	200	added ('OK')	text/css	etag:W/%222382-17be1c1d321%22	https://www.icmarkets.com/css/components/deposit-card.css?ace9f99f592daa825d82dcfacf4fdd28	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/components/deposit-cardfdca.css	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
22:53:26	159006/159006	---MCZ	200	added ('OK')	text/html	etag:W/%2226d1e-+26SdLNcIt0EM20nQCrJS058AdQ%22	https://www.icmarkets.com/global/en/trading-accounts/funding?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/trading-accounts/funding9d13.html	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
22:53:26	136185/136185	---MCZ	200	added ('OK')	text/html	etag:W/%22213f9-3XJ4jfN9wZfmIhKTGvnFO7qZ7Xg%22	https://www.icmarkets.com/global/en/trading-accounts/funding-netellervip	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/trading-accounts/funding-netellervip.html	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
22:53:26	4925/4925	---MCZ	200	added ('OK')	text/css	etag:W/%22133d-17be21c820b%22	https://www.icmarkets.com/css/pages/withdrawal.css?d29fa96b123209168f82baf71fa5d194	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/withdrawal80df.css	(from https://www.icmarkets.com/global/en/trading-accounts/withdrawal)
22:53:27	135778/135778	---MCZ	200	added ('OK')	text/html	etag:W/%2221262-BHhb1Nma4hJeszOoaaWeKMPaJLA%22	https://www.icmarkets.com/global/en/trading-accounts/withdrawal?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/trading-accounts/withdrawal9d13.html	(from https://www.icmarkets.com/global/en/trading-accounts/withdrawal)
22:53:27	7975/7975	---MCZ	200	added ('OK')	text/css	etag:W/%221f27-17be1c63258%22	https://www.icmarkets.com/css/pages/metatrader-4.css?190273e66b08c91d19ac008a870fb622	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/metatrader-41b6f.css	(from https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4)
22:53:28	135280/135280	---MCZ	200	added ('OK')	text/html	etag:W/%2221070-Bff/7aro0diaT/LtjJtDQFJzGf4%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-49d13.html	(from https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4)
22:53:28	8665/8665	---MCZ	200	added ('OK')	text/css	etag:W/%2221d9-17be33a153a%22	https://www.icmarkets.com/css/pages/ctrader-windows.css?4b836c4619d6f64ee339fc2af76ab79e	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/ctrader-windows1731.css	(from https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows)
22:53:29	137656/137656	---MCZ	200	added ('OK')	text/html	etag:W/%22219b8-q250wmBwcoB78EDXI7d/M6+bWss%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows9d13.html	(from https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows)
22:53:29	132084/132084	---MCZ	200	added ('OK')	text/html	etag:W/%22203f4-cNcqCT8epXQDbgczJjRJb7cHGA0%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/smart-stop-out	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/forex-trading-platform-ctrader/smart-stop-out.html	(from https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows)
22:53:30	7159/7159	---MCZ	200	added ('OK')	text/css	etag:W/%221bf7-17be26e9606%22	https://www.icmarkets.com/css/pages/myfxbook-autotrade.css?1ede7e54c1bea2b96756bba5607f7f98	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/myfxbook-autotraded3a7.css	(from https://www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade)
22:53:31	132292/132292	---MCZ	200	added ('OK')	text/html	etag:W/%22204c4-l2+bytBW3WGjgNyGNFjcLbNJgr4%22	https://www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade9d13.html	(from https://www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade)
22:53:52	242353/242353	---MCZ	200	added ('OK')	text/html	etag:W/%223b2b1-hzDhcXNmKaW2bOo/uY3RHjqLcWM%22	https://www.icmarkets.com/global/en/open-trading-account/live?camp=1331	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/open-trading-account/livee1e7.html	(from https://www.icmarkets.com/global/en/forex-trading-platform/myfxbook-autotrade)
22:53:53	12487/12487	---MCZ	200	added ('OK')	text/css	etag:W/%2230c7-17be2d4bd15%22	https://www.icmarkets.com/css/pages/zulutrade.css?cfac36b75164c2c3a3db0341548189e2	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/zulutrade24b5.css	(from https://www.icmarkets.com/global/en/zulutrade)
22:53:54	129945/129945	---MCZ	200	added ('OK')	text/html	etag:W/%221fb99-2ycJZVHbMIm9/j4kgnwPoHKggZs%22	https://www.icmarkets.com/global/en/zulutrade?set_lang=en	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/zulutrade9d13.html	(from https://www.icmarkets.com/global/en/zulutrade)
22:53:54	242353/242353	---MCZ	200	added ('OK')	text/html	etag:W/%223b2b1-66nDcfzBD8bexxz/vAJ3vlzSBwc%22	https://www.icmarkets.com/global/en/open-trading-account/live?camp=4149	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/open-trading-account/livefda2.html	(from https://www.icmarkets.com/global/en/zulutrade)
22:53:55	242353/242353	---MCZ	200	added ('OK')	text/html	etag:W/%223b2b1-cxjFeXRoErJhXb9scAHBc83Mang%22	https://www.icmarkets.com/global/en/open-trading-account/live?camp=4148	C:/My%20Web%20Sites/cisco/www.icmarkets.com/global/en/open-trading-account/livecd9f.html	(from https://www.icmarkets.com/global/en/zulutrade)
22:53:55	15613/15613	---MCZ	200	added ('OK')	text/css	etag:W/%223cfd-17be1e2c35d%22	https://www.icmarkets.com/css/pages/overview.css?342a3ff1dcbbf12e1d540212a79282ab	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/overviewf051.css	(from https://www.icmarkets.com/global/en/trading-accounts/overview)
22:53:57	5394/5394	---MCZ	200	added ('OK')	text/css	etag:W/%221512-17be1ec1585%22	https://www.icmarkets.com/css/pages/true-ecn-account.css?68008857b030e15cb8102fb5700976d6	C:/My%20Web%20Sites/cisco/www.icmarkets.com/css/pages/true-ecn-account9fdd.css	(from https://www.icmarkets.com/global/en/trading-accounts/raw-spread-account)
